Timestamp,Value
1728957529.039937,14
1728957529.1656842,14
1728957529.2881088,14
1728957529.4155505,24
1728957529.560603,41
1728957529.6868725,41
1728957529.8168585,47
1728957529.939801,47
1728957530.0702534,46
1728957530.1976948,44
1728957530.3251362,46
1728957530.4525783,48
1728957530.58002,46
1728957530.700974,47
1728957530.8299847,46
1728957530.9584293,47
1728957531.0848675,49
1728957531.1972578,50
1728957531.3236957,46
1728957531.4521413,46
1728957531.5795825,46
1728957531.7100341,46
1728957531.8380094,50
1728957531.965451,45
1728957532.0918894,45
1728957532.2223413,48
1728957532.3467724,46
1728957532.4912736,48
1728957532.6177118,48
1728957532.7326393,44
1728957532.8756855,45
1728957532.9991133,48
1728957533.1135097,43
1728957533.2429588,47
1728957533.3683937,45
1728957533.489814,46
1728957533.6162522,45
1728957533.741687,46
1728957533.867656,47
1728957533.9930909,47
1728957534.1225398,49
1728957534.2499812,46
1728957534.3754158,46
1728957534.503861,45
1728957534.6282923,48
1728957534.7532659,45
1728957534.8837183,45
1728957535.0126946,45
1728957535.136123,45
1728957535.2625618,47
1728957535.390554,46
1728957535.5149853,46
1728957535.642427,49
1728957535.7688649,43
1728957535.8803277,40
1728957536.0087721,39
1728957536.119155,36
1728957536.231545,37
1728957536.3439355,37
1728957536.4673624,37
1728957536.587779,36
1728957536.7117422,37
1728957536.845204,36
1728957536.98121,37
1728957537.1076486,36
1728957537.2350903,36
1728957537.3474796,36
1728957537.4759696,36
1728957537.6009784,35
1728957537.7133677,40
1728957537.8267617,37
1728957537.9537294,38
1728957538.0791645,39
1728957538.2126272,38
1728957538.355121,39
1728957538.481559,24
1728957538.5899346,20
1728957538.7389736,18
1728957538.861398,18
1728957538.98889,21
1728957539.1143248,19
1728957539.2397597,18
1728957539.3692079,21
1728957539.4946427,18
1728957539.6230881,20
1728957539.751533,19
1728957539.877966,19
1728957540.0049372,21
1728957540.130372,18
1728957540.259821,19
1728957540.3852549,20
1728957540.513701,18
1728957540.6571984,19
1728957540.77914,19
1728957540.907109,19
1728957541.0355554,18
1728957541.1619933,19
1728957541.2773926,20
1728957541.4038308,21
1728957541.529266,18
1728957541.661725,18
1728957541.8022122,20
1728957541.9141355,19
1728957542.0285318,19
1728957542.1519592,21
1728957542.276391,22
1728957542.40584,20
1728957542.546326,21
1728957542.6687505,21
1728957542.7937102,19
1728957542.9050963,22
1728957543.0160046,21
1728957543.1444495,21
1728957543.2568393,20
1728957543.3692284,19
1728957543.495667,21
1728957543.6090598,19
1728957543.7354982,22
1728957543.847887,19
1728957543.9748576,20
1728957544.101296,22
1728957544.213685,20
1728957544.3421302,18
1728957544.469572,20
1728957544.5940032,19
1728957544.7169473,19
1728957544.8403757,22
1728957544.9678714,19
1728957545.093306,21
1728957545.2046924,20
1728957545.333138,21
1728957545.4450564,21
1728957545.5724983,21
1728957545.698937,20
1728957545.811326,20
1728957545.9227123,20
1728957546.0496883,18
1728957546.1811438,20
1728957546.3226342,21
1728957546.43703,19
1728957546.575798,21
1728957546.6861806,19
1728957546.8151383,20
1728957546.9491816,21
1728957547.0896676,17
1728957547.2161064,17
1728957547.3555899,16
1728957547.4810247,16
1728957547.6094694,16
1728957547.737915,17
1728957547.8663604,17
1728957547.9782765,17
1728957548.089663,17
1728957548.2020524,16
1728957548.3134387,17
1728957548.4278352,16
1728957548.5572417,16
1728957548.681673,16
1728957548.790569,18
1728957548.919013,19
1728957549.0464969,19
1728957549.1930046,18
1728957549.333491,20
1728957549.4549122,20
1728957549.5793433,21
1728957549.7077887,20
1728957549.8342268,17
1728957549.9702272,17
1728957550.0906441,18
1728957550.216079,19
1728957550.329472,21
1728957550.4579175,20
1728957550.5823486,18
1728957550.7107933,20
1728957550.839239,19
1728957550.9646735,19
1728957551.093119,21
1728957551.2265806,22
1728957551.3480022,19
1728957551.4764466,20
1728957551.604892,21
1728957551.7303271,19
1728957551.8597758,18
1728957551.9711616,20
1728957552.0815446,19
1728957552.194937,19
1728957552.307327,20
1728957552.433765,21
1728957552.5602033,20
1728957552.6886492,20
1728957552.824118,19
1728957552.9495535,18
1728957553.073984,17
1728957553.1863732,21
1728957553.3148184,21
1728957553.4432635,21
1728957553.5697017,21
1728957553.6941335,21
1728957553.8235822,19
1728957553.9480135,19
1728957554.0804718,20
1728957554.2069106,21
1728957554.3323455,19
1728957554.458783,18
1728957554.5862265,20
1728957554.7146707,20
1728957554.8431156,19
1728957554.9705575,21
1728957555.0965474,19
1728957555.2249925,21
1728957555.3735065,19
1728957555.5125084,19
1728957555.6509879,18
1728957555.7824438,21
1728957555.9088821,18
1728957556.0338674,18
1728957556.1442506,21
1728957556.2767088,20
1728957556.4041505,18
1728957556.530589,19
1728957556.6610413,20
1728957556.7859998,22
1728957556.9134414,18
1728957557.0434206,20
1728957557.1688564,18
1728957557.296297,20
1728957557.4428048,21
1728957557.5712504,20
1728957557.698692,19
1728957557.8120847,17
1728957557.935513,20
1728957558.0574691,21
1728957558.1879215,21
1728957558.3143597,20
1728957558.4588614,18
1728957558.5852978,21
1728957558.7117367,18
1728957558.8356981,20
1728957558.9721713,18
1728957559.09168,17
1728957559.2191212,16
1728957559.3475668,17
1728957559.4760122,16
1728957559.6024501,17
1728957559.7339048,17
1728957559.8593402,17
1728957559.987307,17
1728957560.11428,16
1728957560.2417219,17
1728957560.3701081,17
1728957560.494087,16
1728957560.6235354,18
1728957560.7379322,18
1728957560.863896,19
1728957560.991338,22
1728957561.11833,19
1728957561.2457714,21
1728957561.374216,19
1728957561.5046692,20
1728957561.6291,19
1728957561.7565417,22
1728957561.8990357,19
1728957562.0340319,20
1728957562.154449,21
1728957562.2688458,20
