Timestamp,Value
1730123914.684414,6
1730123914.8068388,0
1730123914.9192286,0
1730123915.0476742,28
1730123915.1600635,38
1730123915.2724528,38
1730123915.395881,39
1730123915.5218577,40
1730123915.6342332,39
1730123915.746623,39
1730123915.8590126,39
1730123915.9854507,41
1730123916.1138957,41
1730123916.2403338,36
1730123916.3662846,40
1730123916.4924474,41
1730123916.620893,41
1730123916.7473314,38
1730123916.8783073,40
1730123917.0037422,41
1730123917.1321874,41
1730123917.258625,35
1730123917.3830569,40
1730123917.509024,43
1730123917.6354613,43
1730123917.7659142,36
1730123917.8923526,40
1730123918.020799,42
1730123918.143222,42
1730123918.2676535,33
1730123918.3795612,40
1730123918.489913,40
1730123918.6023028,39
1730123918.7136893,38
1730123918.8250747,38
1730123918.9424825,40
1730123919.067917,40
1730123919.2028937,40
1730123919.3263214,36
1730123919.4508042,40
1730123919.564197,41
1730123919.691639,41
1730123919.819081,35
1730123919.9495325,53
1730123920.0779784,48
1730123920.2214756,48
1730123920.345907,40
1730123920.4723928,43
1730123920.600838,41
1730123920.7242656,38
1730123920.8486962,38
1730123920.977142,35
1730123921.1035805,41
1730123921.2320256,41
1730123921.362478,40
1730123921.4861984,37
1730123921.6156468,40
1730123921.7410817,43
1730123921.8676765,43
1730123921.9951181,43
1730123922.1215565,40
1730123922.2500017,40
1730123922.3739514,40
1730123922.5019362,34
1730123922.6273704,45
1730123922.7528048,45
1730123922.8792439,40
1730123923.0076885,37
1730123923.1361344,41
1730123923.2485237,41
1730123923.3589065,43
1730123923.485894,38
1730123923.6133356,41
1730123923.7257254,41
1730123923.8381147,40
1730123923.9665604,37
1730123924.07895,37
1730123924.205388,41
1730123924.321791,41
1730123924.4477656,41
1730123924.5752072,13
1730123924.7027059,10
1730123924.8171024,12
1730123924.9575891,12
1730123925.088041,11
1730123925.21448,11
1730123925.344932,12
1730123925.4698966,12
1730123925.5953314,11
1730123925.7255666,10
1730123925.8515213,9
1730123925.9789636,9
