Timestamp,Value
1730121940.1909456,8
1730121940.319391,1
1730121940.4478366,14
1730121940.5782888,39
1730121940.704728,39
1730121940.8311656,39
1730121940.9596107,40
1730121941.0880558,42
1730121941.2154949,42
1730121941.3389225,39
1730121941.4673681,39
1730121941.5948098,40
1730121941.7202446,40
1730121941.8321497,40
1730121941.957131,40
1730121942.0835698,42
1730121942.1959562,42
1730121942.3203876,43
1730121942.4478295,37
1730121942.575275,37
1730121942.6876607,50
1730121942.8130953,51
1730121942.9385302,40
1730121943.0659719,40
1730121943.1911733,41
1730121943.3156044,41
1730121943.4279943,37
1730121943.5564399,37
1730121943.6828783,40
1730121943.8098378,39
1730121943.9352732,40
1730121944.0476625,40
1730121944.158575,40
1730121944.2820034,39
1730121944.3943927,39
1730121944.5228386,35
1730121944.6492765,47
1730121944.7787254,47
1730121944.9041603,40
1730121945.0346122,35
1730121945.1615815,40
1730121945.289023,40
1730121945.4174678,44
1730121945.5439062,38
1730121945.6693404,42
1730121945.79879,42
1730121945.9217322,41
1730121946.0501773,34
1730121946.1826363,40
1730121946.3110816,38
1730121946.4395263,38
1730121946.5820208,35
1730121946.6964169,41
1730121946.8238592,40
1730121946.9628587,40
1730121947.0772552,37
1730121947.2016869,40
1730121947.3321388,40
1730121947.4565701,40
1730121947.6010711,37
1730121947.7265058,39
1730121947.853461,39
1730121947.9708674,39
1730121948.0963023,39
1730121948.221309,40
1730121948.347747,39
1730121948.4761922,39
1730121948.6046374,35
1730121948.733082,41
1730121948.861528,39
1730121948.9899733,39
1730121949.1139169,40
1730121949.2418916,39
1730121949.3688488,44
1730121949.4942832,44
1730121949.6247358,37
1730121949.7491672,40
1730121949.8751209,25
1730121950.003566,25
1730121950.130004,9
1730121950.2554386,11
1730121950.382881,11
1730121950.5113263,11
1730121950.6518133,10
1730121950.7752411,12
1730121950.9026825,10
1730121951.029121,10
1730121951.1601021,12
1730121951.2841432,29
1730121951.4085746,4
1730121951.5370204,4
1730121951.6614518,42
1730121951.7888935,43
1730121951.9164891,37
1730121952.044935,37
1730121952.17137,39
1730121952.2958019,39
1730121952.42224,41
1730121952.548678,41
1730121952.6771235,37
1730121952.8025577,38
1730121952.9279933,42
1730121953.0544314,42
1730121953.1667159,43
1730121953.2791054,40
1730121953.4055436,40
1730121953.5319817,40
1730121953.6443713,38
1730121953.77081,38
1730121953.8967602,42
1730121954.007143,39
1730121954.135588,41
1730121954.2620254,41
1730121954.3744159,39
1730121954.5008535,40
1730121954.6202676,40
1730121954.745703,40
1730121954.8731444,37
1730121954.994565,40
1730121955.122007,40
1730121955.2514555,35
1730121955.374884,41
1730121955.5023255,40
1730121955.6287637,40
1730121955.757209,35
1730121955.8851757,39
1730121956.0096078,41
1730121956.138051,41
1730121956.265493,37
1730121956.3929346,41
1730121956.52138,41
1730121956.6490834,41
1730121956.7925808,36
1730121956.9185286,39
1730121957.0439634,40
1730121957.1739743,40
1730121957.2984056,38
1730121957.4228375,41
1730121957.5532892,38
1730121957.692334,38
1730121957.80524,39
1730121957.931677,55
1730121958.0731688,59
1730121958.197597,62
1730121958.3109899,62
1730121958.4394348,36
1730121958.5678802,42
1730121958.6943185,42
1730121958.8207567,42
1730121958.949202,38
1730121959.077152,42
1730121959.2015808,42
1730121959.3295355,41
1730121959.4559748,37
1730121959.5824122,39
1730121959.6948013,39
1730121959.8077073,57
1730121959.9331424,42
1730121960.045532,42
1730121960.1725047,43
1730121960.2838902,41
1730121960.3962803,37
1730121960.5136874,37
1730121960.6391222,38
1730121960.750508,40
1730121960.8779497,40
1730121961.0053914,35
1730121961.1488888,33
1730121961.276331,10
1730121961.3997586,10
1730121961.5302103,10
1730121961.6566486,17
1730121961.7830868,10
1730121961.9085548,10
1730121962.0339894,10
1730121962.1463761,11
1730121962.2587652,10
1730121962.3852031,10
1730121962.5091372,10
1730121962.621526,5
1730121962.733916,5
1730121962.8593504,33
1730121962.970737,40
1730121963.097175,40
1730121963.2241704,39
1730121963.3475978,39
1730121963.4589844,43
1730121963.5874288,43
1730121963.7178814,34
1730121963.841832,42
1730121963.9662635,40
1730121964.0786529,40
1730121964.1910422,36
1730121964.3034315,44
1730121964.4318771,44
1730121964.5583153,38
1730121964.6707048,37
1730121964.7811553,37
1730121964.9035795,41
1730121965.025,40
1730121965.1584635,40
1730121965.2808874,36
1730121965.4083292,40
1730121965.5347674,41
1730121965.6602027,41
1730121965.7886474,35
1730121965.9115953,41
1730121966.0410433,41
1730121966.16748,41
1730121966.3019457,35
1730121966.419353,42
1730121966.548802,40
1730121966.6772468,40
1730121966.8036854,33
1730121966.9266317,42
1730121967.058087,40
1730121967.1805081,40
1730121967.3059433,38
1730121967.4394052,38
1730121967.5633183,42
1730121967.69076,42
1730121967.8011434,37
1730121967.9421399,41
1730121968.0735948,42
1730121968.2030418,42
1730121968.3294802,45
1730121968.4549155,53
1730121968.5903852,43
1730121968.7118053,41
1730121968.8382444,41
1730121968.966689,38
1730121969.0896394,40
1730121969.2231,40
1730121969.3430302,36
1730121969.4694688,40
1730121969.5959067,41
1730121969.7228174,41
1730121969.8552918,36
1730121969.9807267,42
1730121970.1051583,40
1730121970.2376146,40
1730121970.367063,39
1730121970.490491,40
1730121970.6189368,41
1730121970.746626,41
1730121970.8730648,37
1730121971.0005062,40
1730121971.1279478,36
1730121971.2560575,36
1730121971.3845031,42
1730121971.5129483,40
1730121971.639387,37
1730121971.769839,37
1730121971.8973167,41
1730121972.0217478,35
1730121972.1522,42
1730121972.2806454,18
1730121972.4050767,18
1730121972.5335221,9
1730121972.6619675,11
1730121972.8024545,11
1730121972.9308999,11
1730121973.0573375,10
1730121973.1807628,12
1730121973.3082047,10
1730121973.43364,10
1730121973.5595772,10
1730121973.686827,9
1730121973.813788,18
1730121973.9412296,18
1730121974.0676682,35
1730121974.198117,38
1730121974.3245556,40
1730121974.4509943,40
1730121974.579439,35
1730121974.7038708,41
1730121974.830309,40
1730121974.958754,40
1730121975.0892062,37
1730121975.2196562,41
1730121975.364157,39
1730121975.491599,39
1730121975.6260655,38
1730121975.7464826,40
1730121975.8694327,42
1730121976.000888,42
1730121976.1263227,35
1730121976.238709,40
1730121976.369162,40
1730121976.4955993,40
1730121976.6411042,34
1730121976.7665384,47
1730121976.8955083,58
1730121977.026964,58
1730121977.1493888,36
1730121977.2597713,42
1730121977.3882165,40
1730121977.5136514,40
1730121977.639086,40
1730121977.751476,39
1730121977.8633823,44
1730121977.9898207,44
1730121978.10221,40
1730121978.2145977,39
1730121978.326987,39
1730121978.4534256,40
1730121978.581871,37
1730121978.696267,37
1730121978.8217034,40
1730121978.9511507,41
1730121979.0791116,41
1730121979.2055464,41
1730121979.330496,34
1730121979.4579382,42
1730121979.5833726,43
1730121979.711818,43
1730121979.8417878,38
1730121979.966219,43
1730121980.0926576,42
1730121980.217089,42
1730121980.343527,38
1730121980.471972,42
1730121980.5984101,41
1730121980.726856,41
1730121980.8553007,36
1730121980.980736,38
1730121981.1081772,41
1730121981.235119,41
1730121981.3615572,36
1730121981.4879959,43
1730121981.6164412,41
1730121981.7418756,41
1730121981.8823974,33
1730121982.0063448,39
1730121982.13178,42
1730121982.2563837,42
1730121982.3868358,38
1730121982.5142777,42
1730121982.6417193,42
1730121982.7671542,42
1730121982.894596,38
1730121983.0210335,44
1730121983.147472,39
1730121983.2749138,39
1730121983.4023561,24
1730121983.5328083,10
1730121983.6612535,11
1730121983.7896988,11
1730121983.913635,10
1730121984.0440874,10
1730121984.172069,12
1730121984.2965004,12
1730121984.4289594,9
1730121984.5564015,12
1730121984.6785817,11
1730121984.8040159,11
1730121984.935472,1
1730121985.0619106,39
1730121985.188893,45
1730121985.3283765,45
1730121985.4568217,54
1730121985.582256,44
1730121985.710702,45
1730121985.8386655,45
1730121985.965103,35
1730121986.091542,41
1730121986.219503,40
1730121986.3449373,40
1730121986.4563239,39
1730121986.5807545,39
1730121986.7092,38
1730121986.8215897,38
1730121986.9505503,37
1730121987.0739782,43
1730121987.1858897,43
1730121987.3123276,43
1730121987.4407725,43
1730121987.5692174,41
1730121987.6976638,41
1730121987.8236198,38
1730121987.9510615,40
1730121988.0774999,40
1730121988.2049391,40
1730121988.3323812,38
1730121988.4588192,40
1730121988.5872643,41
1730121988.7177162,41
1730121988.8441546,40
1730121988.9725997,39
1730121989.0985513,42
1730121989.2251544,42
1730121989.3370533,39
1730121989.4624884,40
1730121989.586919,41
1730121989.7123537,41
1730121989.8403106,40
1730121989.9506931,39
1730121990.0630827,39
1730121990.1900456,38
1730121990.3024354,41
1730121990.4308808,41
1730121990.54327,41
1730121990.6687047,40
1730121990.7961466,40
1730121990.9135537,40
1730121991.041999,38
1730121991.1669788,40
1730121991.293417,43
1730121991.4218621,43
1730121991.5302377,37
1730121991.6606894,42
1730121991.7891355,42
1730121991.913615,40
1730121992.0420604,37
1730121992.1674953,41
1730121992.296944,41
1730121992.4253893,39
1730121992.565876,39
1730121992.6943212,40
1730121992.8227663,38
1730121992.9512112,38
1730121993.0796566,39
1730121993.2059264,41
1730121993.3323648,43
1730121993.4588032,43
1730121993.5711923,37
1730121993.6815755,42
1730121993.8120275,42
1730121993.9359663,54
1730121994.0624044,45
1730121994.1873627,45
1730121994.3148046,45
1730121994.4271946,29
1730121994.5395842,11
1730121994.6650188,11
1730121994.7924602,11
1730121994.9229126,10
1730121995.0503547,11
1730121995.1757865,11
1730121995.304232,11
1730121995.4366913,10
1730121995.562073,11
1730121995.6881213,11
1730121995.8151102,15
1730121995.9415483,4
1730121996.0659802,39
1730121996.1964307,39
1730121996.3228686,34
1730121996.4472995,42
1730121996.5777524,42
1730121996.7162318,42
1730121996.840663,36
1730121996.9681032,41
1730121997.0955448,44
1730121997.2259943,44
1730121997.3504252,35
1730121997.4788706,40
1730121997.6063118,37
1730121997.7317474,37
1730121997.8615515,38
1730121997.9859822,41
1730121998.1144278,37
1730121998.2448778,37
1730121998.3713162,40
1730121998.49374,38
1730121998.6241927,39
1730121998.7486236,39
1730121998.8780727,39
1730121999.019563,37
1730121999.1455176,40
1730121999.2855308,40
1730121999.410485,38
1730121999.523878,40
1730121999.6503162,41
1730121999.7767541,41
1730121999.9007027,36
1730122000.0291476,40
1730122000.1415372,40
1730122000.2707615,40
1730122000.398204,34
1730122000.526649,42
1730122000.6550949,42
1730122000.7815328,43
1730122000.9099782,35
1730122001.0384233,42
1730122001.1668684,42
1730122001.279258,39
1730122001.3916476,36
1730122001.518086,43
1730122001.6304755,43
1730122001.7589207,39
1730122001.8713498,36
1730122001.9987915,36
1730122002.1111803,39
1730122002.224574,40
1730122002.352016,40
1730122002.4764469,57
1730122002.6008782,43
1730122002.7313309,41
1730122002.8718178,41
1730122002.9842072,41
1730122003.0945897,41
1730122003.2230349,37
1730122003.3384352,37
1730122003.4638698,39
1730122003.5742524,40
1730122003.7006903,40
1730122003.8296568,36
1730122003.9550917,38
1730122004.0654743,42
1730122004.177862,42
1730122004.3043,40
1730122004.4317415,39
1730122004.5431275,39
1730122004.655517,41
1730122004.7819555,36
1730122004.894345,36
1730122005.01677,40
1730122005.137187,39
1730122005.2495728,39
1730122005.3780184,35
1730122005.50245,23
1730122005.6479547,12
1730122005.7573335,12
1730122005.887784,11
1730122006.0162308,11
1730122006.1690521,12
1730122006.2904727,12
1730122006.4169111,11
1730122006.5413427,10
1730122006.6717951,11
1730122006.7975574,11
1730122006.922501,10
1730122007.04894,10
1730122007.1793895,41
1730122007.3048244,41
1730122007.432266,37
1730122007.5627186,40
1730122007.6891565,40
1730122007.815595,40
